   6.99382213E-07   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
 -0.195090190      -6.36136532E-02 -0.799199581     -0.627967596     -0.241780519      0.335142732     -0.854431391      0.139542103      0.313496113     -0.484025359      0.747605085      0.690419436     -0.540407658      0.970967054     -0.873719811     -0.437722325     -0.386618137      0.328066468      0.565882802     -0.539784551      0.309285760      0.905764341       2.27365494E-02 -0.104548216     -0.529212832     -0.993359447       9.48784351E-02  0.350750804     -0.279243231      0.196788549      0.280470252     -0.774328589     -0.399086118     -0.417016506     -0.769839048      0.909400821      -5.82257509E-02  0.491285801     -0.651624203     -0.767539978      0.260933518      0.147031426     -0.613266826      0.339383960      0.162246585     -0.243366957      0.873682261     -0.873182297      0.718818545     -0.937784433      0.668861032       4.06947136E-02 -0.942678332     -0.437392950     -0.900153756      0.913109779      0.719975114      -5.47916889E-02  0.957608342      -7.71468878E-02 -0.205819964     -0.643340230      0.299065948     -0.717578530      0.112242341     -0.903358817     -0.690073252      0.447279572      0.986597300      0.840770602      0.820851445     -0.528636456       9.00082588E-02   2.37751007E-02 -0.220676661     -0.513479710      0.512811899      0.827736020      0.121775389      -7.11599588E-02  -2.37673521E-02  0.301834822      0.258977413      0.539128661     -0.512586713      0.652213693     -0.209245563     -0.555731535     -0.379272819      -6.66877031E-02 -0.692695856     -0.562991261     -0.223773599      0.457982421     -0.160265446      -7.25978613E-02  0.284974575     -0.858858585      0.808812141      -7.99306631E-02 -0.307948828     -0.848284364     -0.654729843     -0.156981230     -0.642348886     -0.249428630      0.330866933     -0.807515740      0.992288589      0.408944726       8.52651596E-02 -0.773204088      0.249505997     -0.646750331     -0.130261421       3.06894779E-02 -0.380791783     -0.387316585      0.584281325      0.830073953     -0.335829616       4.46650982E-02 -0.538293958     -0.508522511     -0.290747643      0.856350899     -0.910390019      0.603558660       0.00000000    
 -0.382682055     -0.885742307      0.899204493      0.411884427      0.522072434      -9.42801237E-02  -9.51149464E-02 -0.128967166     -0.348298550       7.54604340E-02 -0.343747616      0.654114485      0.669271111     -0.173791528     -0.917600989     -0.464186311     -0.337172389     -0.412477255      0.763272882     -0.589989662      0.413377643     -0.975201726     -0.959653258      0.759975433      -8.05238485E-02  0.176207185     -0.471505523      0.856838942     -0.557982683     -0.334643960       8.67315531E-02 -0.402987123      0.940309882     -0.389577746      0.386512637      0.222006679     -0.355929136     -0.746625423     -0.251768470      0.743871808      0.678549290     -0.808308244      0.756938100     -0.237517953      0.481600881      0.542349339      0.723116040      0.512328267      0.732080102     -0.645572305     -0.403982520     -0.652593970      0.968725681      0.390993714      0.847624183     -0.291758537     -0.518108130      0.348208666     -0.905240774      0.169286609       5.25097847E-02  0.250852466     -0.539968014      0.172381401     -0.852740169      0.127401829     -0.606283665      0.275212526     -0.178424239       6.49678707E-03 -0.464195132     -0.207458735     -0.671642542      0.200827599     -0.816344500      0.146304011      0.992873311      0.663158894     -0.983175039      0.304294944      0.752408981     -0.100911975     -0.164002895      0.325366020     -0.215837598     -0.415009022     -0.816536069     -0.850603342      -1.04737282E-03  0.498967052     -0.179779291      0.305017829     -0.576627135     -0.773838043      0.355926037      0.689110279     -0.572408557       2.07867622E-02  0.599332094     -0.494528770      0.299348950     -0.273798943      0.445422173     -0.778848529      0.865602255      0.576763034      -4.33660746E-02   1.88095570E-02 -0.372198462     -0.596904516     -0.818203926      -8.33014250E-02  -2.96393633E-02  0.356544375     -0.212527633     -0.800386071      0.746317625      0.295324206      0.122035861     -0.188444734     -0.745992780      -6.48921728E-02  -5.59813976E-02 -0.772486806      0.100494027      0.379774451      0.392649293     -0.108726621       0.00000000    
 -0.555569470      0.178986549     -0.540064454     -0.465787411      0.753117800      -1.21153593E-02 -0.269074559       7.35521317E-02   4.34209108E-02 -0.795991898     -0.195033789     -0.747760892      0.203300714      0.625811934      0.462354541      0.570570707      0.701468825      0.111990333      0.315597057     -0.766931057     -0.330330372     -0.500443935      0.344258785     -0.880354404      0.114625216     -0.848412752      0.802925706      0.276651382      0.562449336      0.111046314     -0.142032385      0.912819624      0.485472560     -0.131844163      0.585507274     -0.861847997       1.53422356E-04 -0.267668486      0.581235647      0.638366222      0.945706129      0.519149542      0.831867695      0.534122348     -0.477863908      0.899691939     -0.677646875       8.97467136E-02 -0.515439749      0.940803051     -0.619159579     -0.214635849      0.424512744     -0.106946349     -0.719604731      0.436531544      0.263641357      0.840684175      0.177642465      0.748136878     -0.233089805     -0.179863334     -0.655256391      0.304727197      0.711262941      0.980102062      0.593863845      0.557396770      0.346469641     -0.951246262     -0.615566254      0.645491362     -0.170275569     -0.144114494     -0.380849600       5.10449409E-02  0.798488498     -0.405569911     -0.395163894      0.461901546       8.20257664E-02   9.84593630E-02 -0.934787989      0.724905610      0.413454056     -0.595366836     -0.233880401      0.745051026      -6.12356663E-02  0.760708094     -0.558554649     -0.467136979      0.251752973     -0.891104102     -0.734511495     -0.721053839      0.553942800      0.978280783      0.588854790      -9.20994282E-02 -0.410433054      0.510340214      0.148346543     -0.932726026      0.134530783       2.51717567E-02  0.431460142      0.308831215     -0.579153061      0.851077676     -0.172932386      0.862897158     -0.682853103     -0.576774240      0.859066367     -0.168089867      0.820046306      -9.44753885E-02  0.261325002       8.15514326E-02  0.306280732     -0.820923567      0.772076488     -0.894287467      -7.58630037E-02  0.804447174      0.149134874     -0.719979405       0.00000000    
 -0.707106531     -0.845693111     -0.860270023      0.729624748      0.606136918     -0.591856718      0.283961058     -0.912520528     -0.444712877     -0.797274828      0.734892726      0.640305161      0.621958852     -0.258842468      0.736705542      0.384503841      0.774897337      0.295642614      0.636746287      0.211160064      0.315559983     -0.372550368      0.844395041      0.522065520       6.04343414E-03  0.794036984     -0.912119508     -0.194822431     -0.404276490     -0.572964668      0.230703831      0.371219277     -0.293094873      0.421373725     -0.721289396      0.203997374      0.168881416      -4.64378595E-02  0.622833967     -0.698819399      0.837054014      0.988970041      0.808448434      0.974031568     -0.420863867      0.176712513     -0.847764850     -0.269496202      0.581736922      0.715161681     -0.394490480     -0.684362888     -0.187051177      -9.12002325E-02  0.524372220     -0.804753542     -0.345799923     -0.522621155     -0.495010257      0.112208128      0.295850396     -0.236341834     -0.649276257      0.806146026      0.496397018       5.59238195E-02 -0.104895711     -0.391025901     -0.858131647     -0.347294807       3.47892046E-02 -0.675832629     -0.415930033      0.847203016     -0.841318727     -0.782672048      0.638087392     -0.902129412     -0.454001546      0.937865019      0.466446280      0.294028759     -0.841990113      0.294462204     -0.209781289     -0.718912959      0.460144997       5.77073097E-02 -0.503247857     -0.695316076     -0.284994841      0.823262811      0.678911924      0.768535972     -0.530830145     -0.283783793     -0.666800380      0.130196929     -0.770829797      0.261063814     -0.297027707      0.681949258       6.37112856E-02 -0.503703833     -0.135881662     -0.633380413      -1.82285309E-02  -6.32818937E-02 -0.621593118      0.470984697     -0.954367757      0.389878154     -0.737731576      0.164036155      0.603574276      0.298139572      0.848591089      0.999969602     -0.154308319      0.478623867      0.534928203      0.206489682      0.299188018     -0.209082246     -0.400599480      0.611290336      0.922769904      0.957899451       0.00000000    
 -0.831469715     -0.640386820      0.208384514      0.157469392     -0.118149757     -0.176770806     -0.405715466     -0.122076154      0.523673654     -0.300333023      0.552502036      0.865428329      0.315166831     -0.713148952     -0.191181302      0.741415977     -0.462067246      0.314523578      0.582726955      0.226725698       6.65686131E-02 -0.196376443     -0.412952423      0.847412705      0.447433233      0.245632410      0.924427867      0.214913726       2.76293755E-02  0.835378766     -0.121489048      0.997129321      0.984525323     -0.880179167      0.655099154      -2.70304680E-02  0.624918342     -0.112119317      0.248987675     -0.963074684      0.710239053     -0.205318332      -7.62078762E-02  0.111157775     -0.665322542      0.640349984      0.322679877     -0.956163764     -0.918013811      0.151835561     -0.295082450      0.481093287      0.134096026      0.415345073     -0.880877972      0.328654170     -0.248938203     -0.814643502     -0.159531116      0.594443679      -1.56949759E-02  0.944383264      0.773064733      0.838156104     -0.560946345     -0.562053680     -0.385151386      0.970607281      0.227840304     -0.864581347      0.410663009      0.489794731     -0.949183941     -0.824533343      0.382991195     -0.369138956      0.637086391      0.962983131     -0.276478529      0.332785010      0.458711863      0.943479300       8.63175392E-02  0.941956997       4.07148600E-02  0.476456165     -0.112534881     -0.969196320      0.672626853      -8.76421928E-02  -3.03034782E-02  0.956456780     -0.481709957     -0.892522335      0.646300912     -0.968134046      -5.13398647E-02  0.266170859     -0.447509050      0.840919256      0.788834453      0.572001696      0.348330736     -0.181180835      0.473927379     -0.901875854      -2.99216509E-02  0.573887229      0.373908877     -0.643244147      0.610680342      0.338195324      0.888497829     -0.138678432     -0.837270021      0.339703202     -0.658684850     -0.125465631       1.05978251E-02 -0.373535037      0.442595959       7.26666451E-02  0.268435121      0.775637150     -0.917786598     -0.536423206      0.201835394     -0.259810090       0.00000000    
 -0.923879087     -0.117809415      0.752462149      0.443429947      0.440910101      0.829980731      0.258557796     -0.958328247      0.886729360     -0.486953616      0.946215749     -0.272811174     -0.944048762     -0.658211589     -0.152840734     -0.481370926     -0.660567403     -0.979694843     -0.130695105      0.258329272     -0.198150873     -0.571568847       7.08699226E-02  0.937660456      0.866153836      0.137852430     -0.429977894     -0.421397924      0.553237438     -0.315985799      0.534312487     -0.242448330      0.640377402      0.315297842      0.931393743      0.696235538      0.864566207     -0.243722677      0.327069163     -0.727937341     -0.242195129     -0.435979128     -0.445258379      0.311260343      0.947478414     -0.902095914     -0.426593065     -0.413222432     -0.743601918      0.882612705      0.229017019      0.792005777     -0.123890877     -0.161941528     -0.395118237      0.631960034     -0.413451195      0.828271508      0.228692293     -0.285932422     -0.733209848      0.395328641     -0.183376551     -0.146943688     -0.710141063     -0.199437499     -0.165737748      0.552660584     -0.705287814      -2.65171528E-02  0.661704659      0.954842448      0.928518414      0.157944441     -0.406300545     -0.531290531      0.395984530      0.437858224     -0.619928122      0.407727838     -0.444246054      0.506957531      0.352771997      0.533375740      0.936726213       1.56104565E-03 -0.503913164     -0.398545980      0.135526657     -0.134605885      0.119196653     -0.554322004      0.804548502      0.606604815      0.146623850     -0.975918174      0.527043223     -0.615437865     -0.160493851     -0.958814740      0.833424687      0.403456926       7.27710724E-02   9.54062939E-02  0.781814694       6.79218769E-03 -0.972667098     -0.602373362      0.186441064     -0.191616654     -0.676796436      0.186541438      0.264963031      0.655766249     -0.856429935       7.90594816E-02 -0.115221262       3.79740000E-02 -0.691125751      0.917994261      -7.85261393E-02 -0.612651706     -0.855205178      0.508029580      0.359477997     -0.678283453     -0.336663008     -0.153889537       0.00000000    
 -0.980785191     -0.514974713      0.558096170     -0.699888468      0.837561011     -0.942042232     -0.787387967      -4.50464487E-02  0.634415030     -0.258095741     -0.811030269     -0.507684112      0.380094051      0.152149796     -0.118626118     -0.459423661     -0.947177291      0.729860067     -0.808128476     -0.296569705      0.449429989       2.22527981E-03  0.143678188      0.757403374      0.838197589     -0.366330266       2.27278471E-02  0.683490515     -0.332612395     -0.541648030      0.546416521      0.455608249      0.326824307      -5.46300411E-03 -0.409795523      0.730992198     -0.472078800      0.603005767       7.50313997E-02  0.918646216      -4.17999029E-02 -0.612414360     -0.716629863     -0.584901810     -0.224787831      0.806226969      0.653825045      0.461701632      0.475263476      0.703509927      0.507232547     -0.389559031      0.182569265     -0.838823795      0.782422066      0.485795736     -0.788122773      0.790321827     -0.600043178      0.282584667      0.285588264     -0.141728759      0.880695581     -0.572249770      0.550615907      -4.81485128E-02 -0.163946271     -0.552654862       1.74088478E-02   8.03694725E-02 -0.797672272       4.47281599E-02 -0.251267076      0.919625044     -0.746696830     -0.991814494      0.195845246      0.670206785      0.604176998      0.772890925      0.695818067     -0.836693168      -9.93355513E-02  0.657665491     -0.391397715      -5.60141802E-02 -0.486702442     -0.491334796     -0.465496540     -0.568305254      0.451408505      0.254522681      0.311753154     -0.587173104      -6.81859255E-02  0.203834534     -0.775135517      0.230181336     -0.607885838      0.133729815      -3.36877108E-02  0.418026209      0.556400180      0.467990398      0.202320576     -0.765517950      -5.87557554E-02  0.435348034     -0.772874117     -0.687724113      0.131257892      0.524669766     -0.240236521     -0.532311082      0.422285199     -0.212954283     -0.179683805     -0.415516496     -0.595375299     -0.692490458      0.629530907     -0.195506692     -0.150363088      0.407748222      0.478255630     -0.760650635      0.806266308      0.119485617       0.00000000    
  -1.00000000     -0.541728735      0.980499744     -0.118446469     -0.229170680      0.814189553       2.98110247E-02  0.700730085      0.668334126       1.06389523E-02  0.479867458     -0.721470356     -0.826356769      0.996987343      0.315346122      0.669461250     -0.258351088       9.13010836E-02 -0.211346507      0.217585564      0.737167597     -0.474685431      0.374945879      0.288818121      -7.64569044E-02  0.486807823      -9.54879522E-02  0.758107185      0.491890669     -0.533879638     -0.681283355      -2.55950689E-02 -0.976996779      0.928733230      0.901381493     -0.671550155      0.877927423       8.46784115E-02  0.752175093      -7.71069527E-03 -0.435104012     -0.311987877     -0.205153704      0.226384640      0.800382614     -0.436691761      0.639362216     -0.364017248     -0.482359529      0.697114468     -0.934189558      0.324989557      0.655713201     -0.309159517      0.841827869      -9.72952843E-02 -0.659143567      0.585003853     -0.916671991      0.645752788     -0.697261333      0.783214092     -0.958461404      0.483901262      0.609226942     -0.496679664     -0.576958060      0.356377602     -0.294660807     -0.314862251     -0.610438943     -0.541436672      0.466619492       9.15944576E-03   4.61208820E-03  0.240146756     -0.296519756     -0.435511351      0.708777547     -0.399619460       3.67524624E-02 -0.848573804      0.807572603     -0.633852959     -0.331548691      0.408648133      0.274007916      0.699398637     -0.596201897     -0.402224779     -0.922062397      0.294288397      0.871829271     -0.703422308       6.88104630E-02  0.308273911     -0.816276670      0.917661428      0.409639835     -0.434835672      0.728013277      -4.50825691E-02  0.344212294      0.265081763     -0.553949952     -0.319105506      0.445505261      0.653774738     -0.802445769      0.232914686     -0.215498805      0.508933544      0.364384174     -0.496735215       9.59099531E-02 -0.342999935      0.107080102      0.972957969      0.732271314      0.874623299     -0.744891405      0.633427501      0.112986803      0.127057552     -0.209893465      0.916197896     -0.113538384      0.353308558       0.00000000    
 -0.980785549      0.107381344     -0.893071651     -0.582695127      0.800839663      -2.21309662E-02 -0.848067045      0.117925882       3.62193584E-03  0.164223313      -5.90313673E-02  0.732918620      0.216897011      0.617200971      0.252110004      0.888365984      0.210103869      -2.30733156E-02  0.108805656      0.834412813     -0.180217266      0.895813942      -6.84474707E-02 -0.949943900      0.192813396     -0.241299868      0.912116885      0.295636892      0.471883297       9.06583071E-02 -0.721076012     -0.657663345      -7.72250891E-02 -0.262412071      0.294495583       4.96975183E-02  0.941440821      0.564956307      0.329736829     -0.872820973     -0.432307005     -0.468549848      0.749753356      0.143308640     -0.845949054      0.237933040      0.737248182     -0.807779431     -0.254483104      0.215230346      0.421013474     -0.745062947      0.289777398      0.280745864      0.776892781      0.476789474      0.948285341      0.218821526     -0.753606677      0.699090362      0.755689740      0.229868293      0.911359906     -0.491665721      0.635975957     -0.664322257     -0.726692915      -2.44624615E-02  0.653655410      0.320648074      -6.90083504E-02 -0.590358257     -0.584390759      0.831963301     -0.465240002      0.185489297     -0.844589114      0.222179294      -2.22108364E-02   9.24091339E-02   1.76372528E-02  0.757495761       8.37152004E-02  0.469609857      0.324679494      0.672373891      0.545586348      0.747783065      0.964829087      0.825844526      0.513311744      0.612059593     -0.624743938     -0.394552946      0.714247942      0.836351871      0.986416578      0.282701612      0.324950457     -0.678643346       2.90410519E-02  0.178442240      0.128175139     -0.845988989     -0.864489198      0.132867932      0.633086801      0.175825834     -0.913637400     -0.842477322       4.50527668E-03 -0.876621962     -0.853368521     -0.410395265      0.659642220      0.775474787     -0.121847391     -0.952441812      0.325101614     -0.774877906     -0.427482486      0.315436482       4.20321226E-02  0.482271194      0.320290804     -0.318312526      0.929656386      0.609623313       0.00000000    
